SiteCode,SiteID,OrderStatus,AcctNmbr,Customer,InvoiceFrequencyID,Description,Salesperson_Name,Salesperson_ID,ConsolidationFlag,OrderDate,Amount,Orders
"Deliver-It","1","I","103603","ZARA USA INC","34","BBB","Mikel Mobley","27","Consolidations","2024-01-24","0.03","3"
"Deliver-It","1","I","103539","IT WORKS! MARKETING INC","8","Weekly - Email Excel and PDF","Phil Nabal","19","Exclude Consolidations","2024-01-24","633.61","106"
"Deliver-It","1","N","103399","HARBOR COMPOUNDING PHARMACY","29","Auto ACH - Semi-Email","Amber Angelovic","25","Exclude Consolidations","2024-01-24","8.18","1"
"Deliver-It","1","N","103633","WeShip - WAN - HUB- LA","21","24/7 Billing","Phil Nabal","19","Exclude Consolidations","2024-01-24","13.72","1"
"Deliver-It","1","I","103651","TILLYS","8","Weekly - Email Excel and PDF","Mikel Mobley","27","Exclude Consolidations","2024-01-24","5436.84","1119"
"Deliver-It","1","N","102494","BARTLEY OPTICAL - INBOUND","13","Internal","Internal","9","Exclude Consolidations","2024-01-24","0.32","16"
"Deliver-It","1","N","101999","DELIVER-IT ","13","Internal","Internal","9","Exclude Consolidations","2024-01-24","0.06","3"
"Deliver-It","1","N","6466","ADP - AUTO PAY - ROUTES LA PALMA","18","ADP Majors - Email PDF","House","1","Consolidations","2024-01-24","0.02","2"
"Deliver-It","1","I","103681","Mixlab RX","6","Weekly - Email PDF","Mike Martin","6","Consolidations","2024-01-24","0.01","1"
"Deliver-It","1","I","103572","NEW AVON COMPANY","34","BBB","Phil Nabal","19","Exclude Consolidations","2024-01-24","4664.28","629"
"Deliver-It","1","N","103432","PAYROLL CENTRIC","11","CC - Email PDF","Amber Angelovic","25","Exclude Consolidations","2024-01-24","8.8","1"
"Deliver-It","1","N","103651","TILLYS","8","Weekly - Email Excel and PDF","Mikel Mobley","27","Exclude Consolidations","2024-01-24","14.79","3"
"Deliver-It","1","I","103690","Nespresso - BTQ - PNW","16","Jagged Peak","Phil Nabal","19","Exclude Consolidations","2024-01-24","625","4"
"Deliver-It","1","N","102499","ADP - AUTO PAY - ROUTES PLEASANTON","18","ADP Majors - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-01-24","5.77","1"
"Deliver-It","1","N","102763","ALBERTSONS - BOXES - VONS","14","Monthly - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-01-24","26.48","4"
"Deliver-It","1","N","103719","Emanate Patient Reports/Messenger Internal Acct.","2","Semi - Email PDF","Internal","9","Exclude Consolidations","2024-01-24","4","7"
"Deliver-It","1","I","103701","Smart Kargo-Transit","8","Weekly - Email Excel and PDF","Mike Martin","6","Exclude Consolidations","2024-01-24","244.26","2"
"Deliver-It","1","I","103633","WeShip - WAN - HUB- LA","21","24/7 Billing","Phil Nabal","19","Exclude Consolidations","2024-01-24","425.32","31"
"Deliver-It","1","N","103522","DI TRUCK ACCT ","13","Internal","Internal","9","Consolidations","2024-01-24","0.19","19"
"Deliver-It","1","N","PA0580","PAYCHEX- MASTER ACCOUNT","20","Paychex","Phil Nabal","19","Exclude Consolidations","2024-01-24","7.28","1"
"Deliver-It","1","N","103399","HARBOR COMPOUNDING PHARMACY","29","Auto ACH - Semi-Email","Amber Angelovic","25","Consolidations","2024-01-24","0.01","1"
"Deliver-It","1","N","102630","EMPIRE OPTICAL - ON CALL PICKUPS","13","Internal","Internal","9","Exclude Consolidations","2024-01-24","0.06","3"
"Deliver-It","1","N","103512","CVS- Las Vegas-TForce","9","Weekly - Email PDF ARC","Phil Nabal","19","Consolidations","2024-01-24","0.01","1"
"Deliver-It","1","I","103637","Valley Drug and Compounding","32","Auto ACH - Weekly-Email","Amber Angelovic","25","Exclude Consolidations","2024-01-24","91.84","10"
"Deliver-It","1","N","103462","SUPERCARE HEALTH PHARMACY","1","Semi - Email Excel and PDF","Amber Angelovic","25","Exclude Consolidations","2024-01-24","11.65","1"
"Deliver-It","1","N","102675","MERIDIAN OPTICAL LAB - OUTBOUND","33","Essilor","Cindy Jones","2","Exclude Consolidations","2024-01-24","28.93","5"
"Deliver-It","1","N","103576","NEW AVON COMPANY - ACCESSORIAL","34","BBB","Phil Nabal","19","Consolidations","2024-01-24","0.02","2"
"Deliver-It","1","I","103642","WeShip -WAN- HUB-Reattempt","38","WeShip 103642","Phil Nabal","19","Consolidations","2024-01-24","0.06","6"
"Deliver-It","1","N","103653","SHYPGYSTYCS-Reattempt","36","Semi-Vape","Phil Nabal","19","Consolidations","2024-01-24","0.02","2"
"Deliver-It","1","N","102762","ELITE OPTICAL - ON CALL PICKUPS","13","Internal","Internal","9","Exclude Consolidations","2024-01-24","0.08","4"
"Deliver-It","1","N","103603","ZARA USA INC","34","BBB","Mikel Mobley","27","Exclude Consolidations","2024-01-24","8.61","2"
"Deliver-It","1","I","103651","TILLYS","8","Weekly - Email Excel and PDF","Mikel Mobley","27","Consolidations","2024-01-24","0.05","5"
"Deliver-It","1","N","PA0580","PAYCHEX- MASTER ACCOUNT","20","Paychex","Phil Nabal","19","Consolidations","2024-01-24","0.01","1"
"Deliver-It","1","N","103009","K-MARS OPTICAL - INBOUND","13","Internal","Internal","9","Consolidations","2024-01-24","0.08","8"
"Deliver-It","1","N","103715","ALIBABA- dba ALBATROS AMERICA INC","41","Alibaba/Albatros","Amber Angelovic","25","Exclude Consolidations","2024-01-24","114.16","34"
"Deliver-It","1","I","103699","MWI ANIMAL HEALTH-LINEHAULS","8","Weekly - Email Excel and PDF","Mike Martin","6","Exclude Consolidations","2024-01-24","3530","3"
"Deliver-It","1","N","103604","INTEGRA BEAUTY INC","34","BBB","Mikel Mobley","27","Consolidations","2024-01-24","0.01","1"
"Deliver-It","1","N","103010","K-MARS OPTICAL - ON CALL","13","Internal","Internal","9","Consolidations","2024-01-24","0.19","19"
"Deliver-It","1","N","103717","Smart Kargo-REATTEMPT","8","Weekly - Email Excel and PDF","Mike Martin","6","Consolidations","2024-01-24","0.06","6"
"Deliver-It","1","I","103717","Smart Kargo-REATTEMPT","8","Weekly - Email Excel and PDF","Mike Martin","6","Consolidations","2024-01-24","0.03","3"
"Deliver-It","1","N","103606","F21 OPCO LLC","34","BBB","Mikel Mobley","27","Exclude Consolidations","2024-01-24","5.19","1"
"Deliver-It","1","N","103045","RANCHO PARK PHARMACY","1","Semi - Email Excel and PDF","Mike Martin","6","Exclude Consolidations","2024-01-24","5.78","1"
"Deliver-It","1","N","103609","MWI ANIMAL HEALTH","8","Weekly - Email Excel and PDF","Mike Martin","6","Exclude Consolidations","2024-01-24","22.65","2"
"Deliver-It","1","I","103718","AMERICAN CARE PHARMACY","6","Weekly - Email PDF","Amber Angelovic","25","Exclude Consolidations","2024-01-24","138.44","12"
"Deliver-It","1","N","103630","SEPHORA","40","Sephora","Phil Nabal","19","Consolidations","2024-01-24","0.02","2"
"Deliver-It","1","N","103326","OCULAR LABS - ONCALL","13","Internal","Internal","9","Consolidations","2024-01-24","0.02","2"
"Deliver-It","1","N","103696","Smart Kargo","8","Weekly - Email Excel and PDF","Mike Martin","6","Exclude Consolidations","2024-01-24","6.55","1"
"Deliver-It","1","I","PA0580","PAYCHEX- MASTER ACCOUNT","20","Paychex","Phil Nabal","19","Exclude Consolidations","2024-01-24","31642.95","4150"
"Deliver-It","1","N","103370","NESPRESSO - Socal","16","Jagged Peak","Phil Nabal","19","Exclude Consolidations","2024-01-24","93.54","13"
"Deliver-It","1","N","102392","ADP - RUN PRODUCT - ROUTES","17","ADP Run - Email PDF","House","1","Consolidations","2024-01-24","0.01","1"
"Deliver-It","1","N","103434","OPTIMAX - INBOUND","13","Internal","Internal","9","Exclude Consolidations","2024-01-24","0.02","1"
"Deliver-It","1","N","102676","MERIDIAN OPTICAL LAB - INBOUND","13","Internal","Internal","9","Exclude Consolidations","2024-01-24","0.08","4"
"Deliver-It","1","N","103563","GEODIS","37","Geodis/Apple","Phil Nabal","19","Exclude Consolidations","2024-01-24","46.22","13"
"Deliver-It","1","N","102760","ELITE OPTICAL - OUTBOUND","33","Essilor","Cindy Jones","2","Exclude Consolidations","2024-01-24","5.66","1"
"Deliver-It","1","N","103572","NEW AVON COMPANY","34","BBB","Phil Nabal","19","Consolidations","2024-01-24","0.01","1"
"Deliver-It","1","N","103421","INSPERITY - OUTBOUND","6","Weekly - Email PDF","Cindy Jones","2","Exclude Consolidations","2024-01-24","9.7","1"
"Deliver-It","1","N","103603","ZARA USA INC","34","BBB","Mikel Mobley","27","Consolidations","2024-01-24","0.01","1"
"Deliver-It","1","N","103580","BBSI - SAN DIEGO","2","Semi - Email PDF","Jenna Crevda","23","Exclude Consolidations","2024-01-24","8.28","1"
"Deliver-It","1","N","103630","SEPHORA","40","Sephora","Phil Nabal","19","Exclude Consolidations","2024-01-24","62.03","13"
"Deliver-It","1","N","103606","F21 OPCO LLC","34","BBB","Mikel Mobley","27","Consolidations","2024-01-24","0.01","1"
"Deliver-It","1","N","6466","ADP - AUTO PAY - ROUTES LA PALMA","18","ADP Majors - Email PDF","House","1","Exclude Consolidations","2024-01-24","4.79","1"
"Deliver-It","1","N","103607","L'OREAL USA INC","34","BBB","Phil Nabal","19","Exclude Consolidations","2024-01-24","20.13","3"
"Deliver-It","1","N","989898999","Concise","13","Internal","Internal","9","Exclude Consolidations","2024-01-24","0.08","4"
"Deliver-It","1","N","103610","SHYPGYSTYCS","36","Semi-Vape","Phil Nabal","19","Exclude Consolidations","2024-01-24","205.27","13"
"ARC       ","7","I","102790","ARC LOGISTICS POMONA","9","Weekly - Email PDF ARC","Phil Nabal","19","Exclude Consolidations","2024-01-23","6698.09","44"
"Deliver-It","1","A","100285","PAYROLL SERVICE PLUS","11","CC - Email PDF","House","1","Exclude Consolidations","2024-01-23","11.08","1"
"Deliver-It","1","A","10000","DELIVER-IT","13","Internal","Internal","9","Consolidations","2024-01-23","0.08","8"
"ARC       ","7","I","102770","ARC POMONA - S&D","9","Weekly - Email PDF ARC","Phil Nabal","19","Exclude Consolidations","2024-01-23","13120.48","312"
"ARC       ","7","A","10049","ARC - CULVER CITY DRIVER PAY","13","Internal","Internal","9","Exclude Consolidations","2024-01-23","0","7"
"Deliver-It","1","A","100296","CAREMAX","4","Semi","House","1","Exclude Consolidations","2024-01-23","70.32","8"
"ARC       ","7","I","102803","ARC SAN DIEGO S&D","9","Weekly - Email PDF ARC","Phil Nabal","19","Exclude Consolidations","2024-01-23","121.83","1"
"ARC       ","7","I","102770","ARC POMONA - S&D","9","Weekly - Email PDF ARC","Phil Nabal","19","Consolidations","2024-01-23","0.19","19"
"Deliver-It","1","A","10051","DI - STEM FEES - DISTRIBUTION","13","Internal","Internal","9","Consolidations","2024-01-23","0.1","10"
"Deliver-It","1","A","100463","DELIVER-IT - PU ROUTES","13","Internal","Internal","9","Exclude Consolidations","2024-01-23","0.02","1"
"Deliver-It","1","A","100463","DELIVER-IT - PU ROUTES","13","Internal","Internal","9","Consolidations","2024-01-23","0.88","88"
"Deliver-It","1","A","10055","DELIVER-IT *RTS-QC*","13","Internal","","0","Consolidations","2024-01-23","0.01","1"
"ARC       ","7","I","102799","ARC CULVER CITY","9","Weekly - Email PDF ARC","Phil Nabal","19","Exclude Consolidations","2024-01-23","2032.35","67"
"Deliver-It","1","A","100813","KC AND COMPANY","11","CC - Email PDF","House","1","Exclude Consolidations","2024-01-23","51.96","4"
"ARC       ","7","P","102803","ARC SAN DIEGO S&D","9","Weekly - Email PDF ARC","Phil Nabal","19","Exclude Consolidations","2024-01-23","0","3"
"ARC       ","7","I","102799","ARC CULVER CITY","9","Weekly - Email PDF ARC","Phil Nabal","19","Consolidations","2024-01-23","0.01","1"
"Deliver-It","1","A","100745","HEALTH GUARD RX INC","23","B/U CC - Semi - Email PDF","Amber Angelovic","25","Exclude Consolidations","2024-01-23","105.52","9"
"Deliver-It","1","A","100935","DELIVER-IT - NON REVENUE -MESSENGER","13","Internal","Internal","9","Exclude Consolidations","2024-01-23","6.06","178"
"Deliver-It","1","A","100491","SOUTH BAY HOME HEALTH CARE","29","Auto ACH - Semi-Email","House","1","Exclude Consolidations","2024-01-23","38.4","3"
"Deliver-It","1","A","102060","PAY-NET INC","29","Auto ACH - Semi-Email","Cindy Jones","2","Exclude Consolidations","2024-01-23","324.45","45"
"Deliver-It","1","A","100494","ITEX","2","Semi - Email PDF","Deliver-It Barter","7","Exclude Consolidations","2024-01-23","42.75","2"
"Deliver-It","1","A","102170","SOCAL PAYROLL SERVICES LLC","2","Semi - Email PDF","Cindy Jones","2","Exclude Consolidations","2024-01-23","120.25","8"
"Deliver-It","1","A","102601","TRUSTEE CORPS - LAS VEGAS","3","Semi - Email and Print PDF","Sales Support","22","Exclude Consolidations","2024-01-23","19.34","1"
"Deliver-It","1","A","10000","DELIVER-IT","13","Internal","Internal","9","Exclude Consolidations","2024-01-23","519.82","36"
"Deliver-It","1","A","100935","DELIVER-IT - NON REVENUE -MESSENGER","13","Internal","Internal","9","Consolidations","2024-01-23","0.18","18"
"Deliver-It","1","A","102191","UNITED PHARMACY","4","Semi","House","1","Exclude Consolidations","2024-01-23","19.42","2"
"Deliver-It","1","A","102183","PRIDE PHARMACY - SAN DIEGO","11","CC - Email PDF","Ernie Eiserman","3","Exclude Consolidations","2024-01-23","25.95","3"
"Deliver-It","1","A","102067","SOURCEONE PAYROLL SERVICES","2","Semi - Email PDF","House","1","Exclude Consolidations","2024-01-23","130.02","11"
"Deliver-It","1","A","10053","DI - ROUTE SPLIT PAY","13","Internal","Internal","9","Consolidations","2024-01-23","0.03","3"
"Deliver-It","1","A","102187","CORINTHIAN TITLE COMPANY - SAN DIEGO","4","Semi","Cindy Jones","2","Exclude Consolidations","2024-01-23","49.04","4"
"Deliver-It","1","A","102629","EMPIRE OPTICAL - INBOUND","13","Internal","Internal","9","Exclude Consolidations","2024-01-23","0.02","1"
"Deliver-It","1","A","102065","EMPLOYERS RESOURCE","2","Semi - Email PDF","Amber Angelovic","25","Exclude Consolidations","2024-01-23","171.09","17"
"Deliver-It","1","A","101999","DELIVER-IT ","13","Internal","Internal","9","Exclude Consolidations","2024-01-23","0.4","20"
"Deliver-It","1","A","102332","CORINTHIAN TITLE COMPANY - DIAMOND BAR","4","Semi","Cindy Jones","2","Exclude Consolidations","2024-01-23","58.76","4"
"Deliver-It","1","A","102607","OSO HOME CARE - IRVINE","2","Semi - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-01-23","280.47","17"
"Deliver-It","1","A","102245","EDDIES PHARMACY","11","CC - Email PDF","Ernie Eiserman","3","Exclude Consolidations","2024-01-23","40.63","2"
"Deliver-It","1","A","100761","IN HOME DYNAMICS","4","Semi","House","1","Exclude Consolidations","2024-01-23","48.04","4"
"Deliver-It","1","A","102658","ALBERTSONS - EXCHANGE-IT","13","Internal","Internal","9","Exclude Consolidations","2024-01-23","3171.9","327"
"Deliver-It","1","A","102630","EMPIRE OPTICAL - ON CALL PICKUPS","13","Internal","Internal","9","Exclude Consolidations","2024-01-23","0.44","22"
"Deliver-It","1","A","102244","PERRIS HILLS PHARMACY","10","CC","Ernie Eiserman","3","Exclude Consolidations","2024-01-23","34.6","4"
"Deliver-It","1","A","102357","PRIME SPORTS SALES AND DESIGN INC","4","Semi","Ernie Eiserman","3","Consolidations","2024-01-23","0.01","1"
"Deliver-It","1","A","102467","LAWYERS TITLE COMPANY - SAN DIEGO","4","Semi","Cindy Jones","2","Exclude Consolidations","2024-01-23","12.01","1"
"Deliver-It","1","A","102721","VIP PHARMACY PERRIS","30","Auto ACH - Semi","Phil Nabal","19","Consolidations","2024-01-23","0.01","1"
"Deliver-It","1","A","102292","DELIVER-IT - SUPPLY REQUESTS","13","Internal","Internal","9","Exclude Consolidations","2024-01-23","0.22","11"
"Deliver-It","1","A","100966","COALITION COURT REPORTERS","10","CC","House","1","Exclude Consolidations","2024-01-23","55.15","5"
"Deliver-It","1","A","102703","ABC PHARMACY - UPLAND","29","Auto ACH - Semi-Email","Phil Nabal","19","Exclude Consolidations","2024-01-23","147.68","16"
"Deliver-It","1","A","102632","OSO HOME CARE - BURBANK","4","Semi","Phil Nabal","19","Exclude Consolidations","2024-01-23","130.92","10"
"Deliver-It","1","A","102599","TRUSTEE CORPS - IRVINE","3","Semi - Email and Print PDF","Sales Support","22","Exclude Consolidations","2024-01-23","19.34","1"
"Deliver-It","1","A","102689","ALBERTSONS - DIST CTR - IRVINE PRODUCE DC","13","Internal","Internal","9","Exclude Consolidations","2024-01-23","70.29","1"
"Deliver-It","1","A","102474","GOODKIN LAW GROUP","4","Semi","House","1","Exclude Consolidations","2024-01-23","54.27","4"
"Deliver-It","1","A","102816","VERTISOURCE","2","Semi - Email PDF","House","1","Exclude Consolidations","2024-01-23","56.25","5"
"Deliver-It","1","A","102618","CALIFORNIA PAYROLL","11","CC - Email PDF","Phil Nabal","19","Consolidations","2024-01-23","0.01","1"
"Deliver-It","1","A","102003","FIVE STAR ESCROW","30","Auto ACH - Semi","Cindy Jones","2","Exclude Consolidations","2024-01-23","102.31","8"
"Deliver-It","1","A","102709","FOOT IN MOTION INC - ON CALL PICKUP","13","Internal","Internal","9","Exclude Consolidations","2024-01-23","49.44","3"
"Deliver-It","1","A","102682","ALBERTSONS - VONS DIST CTR - NORWALK BEVERAGE PLAN","13","Internal","Internal","9","Exclude Consolidations","2024-01-23","15.27","1"
"Deliver-It","1","A","102707","FOOT IN MOTION INC - OUTBOUND","1","Semi - Email Excel and PDF","Phil Nabal","19","Consolidations","2024-01-23","0.01","1"
"Deliver-It","1","A","102721","VIP PHARMACY PERRIS","30","Auto ACH - Semi","Phil Nabal","19","Exclude Consolidations","2024-01-23","185.63","19"
"Deliver-It","1","A","102617","LEGACY ESCROW","2","Semi - Email PDF","Cindy Jones","2","Exclude Consolidations","2024-01-23","36.03","3"
"Deliver-It","1","A","102836","ABBA OPTICAL USA INC - ON CALL PICKUPS","13","Internal","Internal","9","Exclude Consolidations","2024-01-23","0.08","4"
"Deliver-It","1","A","102618","CALIFORNIA PAYROLL","11","CC - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-01-23","80.56","9"
"Deliver-It","1","A","102452","OPTICAL CONNECTION, LLC - OUTBOUND","10","CC","Cindy Jones","2","Exclude Consolidations","2024-01-23","13.12","2"
"Deliver-It","1","A","102752","SERENDIPITY PAYROLL","29","Auto ACH - Semi-Email","Phil Nabal","19","Exclude Consolidations","2024-01-23","84.52","6"
"Deliver-It","1","A","102693","ABC PHARMACY - RIALTO","29","Auto ACH - Semi-Email","Phil Nabal","19","Exclude Consolidations","2024-01-23","778.74","82"
"Deliver-It","1","A","102762","ELITE OPTICAL - ON CALL PICKUPS","13","Internal","Internal","9","Exclude Consolidations","2024-01-23","0.12","6"
"Deliver-It","1","A","102731","EMPLICITY","2","Semi - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-01-23","55.21","5"
"Deliver-It","1","A","102659","ALBERTSONS - BOXES","14","Monthly - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-01-23","933.42","141"
"Deliver-It","1","A","103023","EASYCARE","2","Semi - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-01-23","49.2","8"
"Deliver-It","1","A","102646","TOP PRIORITY COURIERS","1","Semi - Email Excel and PDF","Mike Martin","6","Exclude Consolidations","2024-01-23","22.94","2"
